row,dataset_row,base_value,prediction,ClsNmCtnInput,ClsNmEndsReq,ClsAnonymous,ParamTypCtnSql,RtnTypStr,ClsNmCtnHibernate,MtdNmCtnExecute,ClsNmCtnDb,InnerCls,ClsNmEndsEncoder,MtdConstructor,ClsNmCtnJdbc,MtdNmCtnQuery,ParamTypCtnStr,ClsNmCtnDatabase,RtnTypResultSet,MtdCtnParams,ParamTypEqRtnTyp,ImplicitMtd,MtdMakedbInvkd,MtdNmCtnSaniti,ClsNmCtnSql
10,4483,0.014,-1.734723475976807e-18,0.0,0.0,0.0,-0.0010201308036371106,0.0,-0.0010137911226901428,-0.001152408903617333,0.0003430264375770719,0.0,0.0,0.0,0.0009219605896213978,-0.000935377985224201,-0.005573803224834421,-0.00012317419946452181,0.0,0.0,0.0,0.0,0.0,0.0,-0.005446300787730741
11,2534,0.014,1.734723475976807e-18,0.0,0.0,0.0,-0.0010222330647126471,0.0,-0.0009764550166850635,-0.0010608393334700476,0.000369607770257906,0.0,-9.288582215390133e-05,0.0,0.0008699372395846128,-0.0009595890509349509,-0.005516910446178515,-0.0002143013031246989,0.0,0.0,0.0,0.0,0.0,0.0,-0.0053963309725826945
12,9177,0.014,0.0,-5.927811120506198e-05,-6.809309586464554e-05,0.0,-0.0009833491032293787,0.002035898879344743,-0.0016141281974370663,-0.0011603352264523976,0.0004362984430570623,0.0,0.0,0.0,0.0009491152488222603,-0.0017062819231183151,-0.005332848421261217,-0.0007375967866997187,0.0,0.0,-3.484765035669313e-05,0.0,0.0,0.0,-0.005724554055599572
13,9176,0.014,-1.734723475976807e-18,0.0,0.0,-4.477885054641194e-05,-0.0009896484720978522,0.0,-0.0008649161443168216,-0.0011449300115692516,0.00030223496814082637,0.0,0.0,0.0,0.0008547421565702081,-0.0011269219090868476,-0.0055049604180972935,-0.00010132478167157452,0.0,0.0,0.0,0.0,0.0,0.0,-0.005379496537324982
14,7951,0.014,0.0,0.0,0.0,0.0,-0.0008704514792772998,0.0,-0.0009418769226750895,-0.0011884679588705816,0.0003543588020565887,0.0,0.0,0.0,0.0007985877823726755,-0.0010112803177229296,-0.005659635806912876,-9.709450407643474e-05,0.0,0.0,0.0,-5.177974015986247e-05,0.0,0.0,-0.0053323598547341915
15,2926,0.014,0.0,0.0,0.0,0.0,-0.0009828428111689307,0.0,-0.0009432056719787949,-0.0011304538914622766,0.00037337658202555196,0.0,-9.700287397282893e-05,0.0,0.0007542630311665342,-0.000973898377497232,-0.005535659814874052,-8.902700874057692e-05,0.0,0.0,0.0,-3.150497179012809e-05,0.0,0.0,-0.005344044191707267
16,1580,0.014,-1.734723475976807e-18,-5.78372674069169e-05,0.0,0.0,-0.0009540684300969278,0.0019477101899768859,-0.0016045374572204688,-0.0011355381000467404,0.0004323650784991853,-0.00011058638431139685,0.00013694890125808709,0.0,0.001027737172506675,-0.00164624186460526,-0.005325335517707459,-0.0008366684491393124,0.0,-5.478985936350493e-05,0.0,0.0,0.0,0.0,-0.005819158012342847
17,4598,0.014,1.734723475976807e-18,0.0,0.0,0.0,0.0,-0.0021855450279666053,-0.0018094363674865828,-0.004738370142944284,0.0,0.0,0.0,0.0,0.0023055246993027917,0.0,-0.08806680203748485,0.0,0.0,0.0,0.004414213092186398,0.0,0.0,0.0,0.07608041578439313
18,128,0.014,1.734723475976807e-18,0.0,0.0,0.0,-0.0009828002474584767,0.0,-0.0010112637562297506,-0.0011174840050589916,0.00033530536907867457,0.0,0.0,0.0,0.0009061206281601209,-0.0010302899645983883,-0.005414120664189455,-0.00020969429580993657,0.0,0.0,0.0,0.0,0.0,0.0,-0.005475773063893796
19,438,0.014,0.0,0.00021305346007916774,-9.639094991581666e-05,0.0,-0.0005988739493222376,0.00010516904804147368,-0.0017130724532215694,-0.004183716953496848,0.0011645925318482966,-7.959214545998934e-05,0.0,0.0,0.0016003002664061036,-0.002001124509866001,0.004385233118761875,-0.00026933020301472344,7.824180472286484e-05,0.0,0.00014976285055044426,0.0,0.0,0.0,-0.01275425191611304
