row,dataset_row,base_value,prediction,ClsNmCtnWeb,ClsNmCtnInput,ClsNmEndsReq,ClsNmEndsRender,InnerCls,RtnTypServlet,ClsNmEndsEncoder,MtdNmStrtSet,ParamTypEqRtnTyp,ImplicitMtd,ClsNmCtnPage,ClsNmCtnHtml,MtdStrtOn,ClsAnonymous,RtnTypString,ClsNmCtnHibernate,ClsNmCtnDom,MtdFrmClsWebInvkd,RtnTypDocument,RtnTypNode,RtnTypRequest,ParamTypCtnStr,ClsNmCtnCss,MtdCtnParams,MtdNmCtnSaniti,MtdNmCtnSetheader
16,243,0.012875483573663141,0.008154465492699476,0.0,9.940033285135262e-05,-0.001182976185959446,0.0,0.0,-0.0007988555589844742,0.0,0.0,0.00046499626518773133,0.00012544792056555214,0.0,0.0,0.0,0.0,-0.001755242728637204,0.0004353659328974724,2.5036348088120274e-05,0.0,0.0,0.0,0.0,-0.00213419040697277,0.0,0.0,0.0,0.0
17,234,0.012875483573663141,0.008154465492699476,0.0,9.940033285135262e-05,-0.001182976185959446,0.0,0.0,-0.0007988555589844742,0.0,0.0,0.00046499626518773133,0.00012544792056555214,0.0,0.0,0.0,0.0,-0.001755242728637204,0.0004353659328974724,2.5036348088120274e-05,0.0,0.0,0.0,0.0,-0.00213419040697277,0.0,0.0,0.0,0.0
18,52,0.012875483573663141,0.008154465492699476,0.0,9.940033285135262e-05,-0.001182976185959446,0.0,0.0,-0.0007988555589844742,0.0,0.0,0.00046499626518773133,0.00012544792056555214,0.0,0.0,0.0,0.0,-0.001755242728637204,0.0004353659328974724,2.5036348088120274e-05,0.0,0.0,0.0,0.0,-0.00213419040697277,0.0,0.0,0.0,0.0
19,163,0.012875483573663141,0.008154465492699476,0.0,9.940033285135262e-05,-0.001182976185959446,0.0,0.0,-0.0007988555589844742,0.0,0.0,0.00046499626518773133,0.00012544792056555214,0.0,0.0,0.0,0.0,-0.001755242728637204,0.0004353659328974724,2.5036348088120274e-05,0.0,0.0,0.0,0.0,-0.00213419040697277,0.0,0.0,0.0,0.0
20,173,0.012875483573663141,0.008154465492699476,0.0,9.940033285135262e-05,-0.001182976185959446,0.0,0.0,-0.0007988555589844742,0.0,0.0,0.00046499626518773133,0.00012544792056555214,0.0,0.0,0.0,0.0,-0.001755242728637204,0.0004353659328974724,2.5036348088120274e-05,0.0,0.0,0.0,0.0,-0.00213419040697277,0.0,0.0,0.0,0.0
21,92,0.012875483573663141,0.008154465492699476,0.0,9.940033285135262e-05,-0.001182976185959446,0.0,0.0,-0.0007988555589844742,0.0,0.0,0.00046499626518773133,0.00012544792056555214,0.0,0.0,0.0,0.0,-0.001755242728637204,0.0004353659328974724,2.5036348088120274e-05,0.0,0.0,0.0,0.0,-0.00213419040697277,0.0,0.0,0.0,0.0
22,209,0.012875483573663141,0.014816217706440302,0.0,0.0001335170976838266,-0.0015105216181245365,0.0,0.0,-0.0008994956128524681,0.0,0.0,0.000575057014874928,0.00017708937123678286,0.0,0.0,0.0,0.0,-0.0023378375065391628,0.0005974823203297139,3.5730546519855784e-05,0.0,0.0,0.0,0.0,0.00516971251964822,0.0,0.0,0.0,0.0
23,225,0.012875483573663141,0.008154465492699476,0.0,9.940033285135262e-05,-0.001182976185959446,0.0,0.0,-0.0007988555589844742,0.0,0.0,0.00046499626518773133,0.00012544792056555214,0.0,0.0,0.0,0.0,-0.001755242728637204,0.0004353659328974724,2.5036348088120274e-05,0.0,0.0,0.0,0.0,-0.00213419040697277,0.0,0.0,0.0,0.0
24,138,0.012875483573663141,0.0018268231449816933,0.0,6.167482377563576e-05,-0.0007891422215354501,0.0,0.0,-0.0005265021043604929,0.0,0.0,0.0003254621084488918,7.630527950268372e-05,0.0,0.0,0.0,0.0,-0.0010825866003634917,-0.007770902580681866,1.5169200718228891e-05,0.0,0.0,0.0,0.0,-0.0013581383341855872,0.0,0.0,0.0,0.0
25,93,0.012875483573663141,0.008154465492699476,0.0,9.940033285135262e-05,-0.001182976185959446,0.0,0.0,-0.0007988555589844742,0.0,0.0,0.00046499626518773133,0.00012544792056555214,0.0,0.0,0.0,0.0,-0.001755242728637204,0.0004353659328974724,2.5036348088120274e-05,0.0,0.0,0.0,0.0,-0.00213419040697277,0.0,0.0,0.0,0.0
